"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"gtmpiwq  ","P",01/02/2002 11:00,1,1,"",14.2,<4> ,48.74,<4> ,31.8,<4> ,94.9,<4> ,8.0,<4> ,3.55,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,8,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 11:30,1,1,"",14.4,<4> ,49.74,<4> ,32.6,<4> ,95.4,<4> ,8.0,<4> ,3.64,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,9,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 12:00,1,1,"",14.7,<4> ,50.66,<4> ,33.2,<4> ,95.9,<4> ,7.9,<4> ,3.69,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,7,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 12:30,1,1,"",14.9,<4> ,51.13,<4> ,33.6,<4> ,95.9,<4> ,7.9,<4> ,3.72,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,11,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 13:00,1,1,"",15.0,<4> ,51.58,<4> ,33.9,<4> ,95.7,<4> ,7.8,<4> ,3.7,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,7,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 13:30,1,1,"",15.1,<4> ,51.6,<4> ,33.9,<4> ,95.4,<4> ,7.8,<4> ,3.61,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,5,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 14:00,1,1,"",14.9,<4> ,51.16,<4> ,33.6,<4> ,96.0,<4> ,7.9,<4> ,3.52,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,7,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 14:30,1,1,"",14.7,<4> ,50.4,<4> ,33.1,<4> ,96.1,<4> ,8.0,<4> ,3.41,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,8,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 15:00,1,1,"",14.4,<4> ,49.46,<4> ,32.4,<4> ,95.5,<4> ,8.0,<4> ,3.28,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,8,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 15:30,1,1,"",14.1,<4> ,47.69,<4> ,31.1,<4> ,95.0,<4> ,8.1,<4> ,3.14,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,9,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 16:00,1,1,"",14.0,<4> ,47.02,<4> ,30.6,<4> ,94.7,<4> ,8.1,<4> ,2.98,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,10,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 16:30,1,1,"",13.9,<4> ,46.23,<4> ,30.0,<4> ,94.6,<4> ,8.1,<4> ,2.8,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,13,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 17:00,1,1,"",13.8,<4> ,45.49,<4> ,29.5,<4> ,94.4,<4> ,8.1,<4> ,2.62,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,11,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 17:30,1,1,"",13.7,<4> ,44.98,<4> ,29.1,<4> ,94.1,<4> ,8.1,<4> ,2.44,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,10,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 18:00,1,1,"",13.7,<4> ,44.51,<4> ,28.8,<4> ,93.7,<4> ,8.1,<4> ,2.28,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,10,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 18:30,1,1,"",13.7,<4> ,44.13,<4> ,28.5,<4> ,93.4,<4> ,8.1,<4> ,2.17,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,14,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 19:00,1,1,"",13.7,<4> ,43.94,<4> ,28.4,<4> ,92.6,<4> ,8.1,<4> ,2.26,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,10,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 19:30,1,1,"",13.8,<4> ,44.52,<4> ,28.8,<4> ,91.6,<4> ,7.9,<4> ,2.41,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,9,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 20:00,1,1,"",13.8,<4> ,44.84,<4> ,29.0,<4> ,91.8,<4> ,8.0,<4> ,2.52,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,11,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 20:30,1,1,"",13.8,<4> ,45.24,<4> ,29.3,<4> ,92.6,<4> ,8.0,<4> ,2.65,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,10,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 21:00,1,1,"",13.8,<4> ,45.68,<4> ,29.6,<4> ,92.7,<4> ,8.0,<4> ,2.77,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,11,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 21:30,1,1,"",13.8,<4> ,46.1,<4> ,29.9,<4> ,92.4,<4> ,7.9,<4> ,2.91,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,11,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 22:00,1,1,"",13.9,<4> ,46.37,<4> ,30.1,<4> ,93.1,<4> ,8.0,<4> ,3.06,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,12,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 22:30,1,1,"",13.9,<4> ,46.79,<4> ,30.4,<4> ,93.4,<4> ,8.0,<4> ,3.17,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,12,<4> ,"",<-1> ,
