"station","year","month","atemp_nValid","atemp_min","atemp_median","atemp_max","atemp_mean","atemp_sd","atemp_iqr","rh_nValid","rh_min","rh_median","rh_max","rh_mean","rh_sd","rh_iqr","bp_nValid","bp_min","bp_median","bp_max","bp_mean","bp_sd","bp_iqr","wspd_nValid","wspd_min","wspd_median","wspd_max","wspd_mean","wspd_sd","wspd_iqr","maxwspd_nValid","maxwspd_min","maxwspd_median","maxwspd_max","maxwspd_mean","maxwspd_sd","maxwspd_iqr","wdir_nValid","wdir_min","wdir_median","wdir_max","wdir_mean","wdir_sd","wdir_iqr","totprcp_nValid","totprcp_total","dailyPAR_nValid","dailyPAR_min","dailyPAR_median","dailyPAR_max","dailyPAR_mean","dailyPAR_sd","dailyPAR_iqr"
"gtmpcmet",2023,6,2880,17.8,24.9,35.4,25.8058680555556,3.36413003658347,4.8,2880,44,98,100,90.0197916666667,14.1821117297083,15,2880,1006,1012,1018,1012.18229166667,2.56172815788774,3,2880,0,2.1,8.2,2.34215277777778,1.43519530687303,1.7,2880,0,4.1,12.2,4.23930555555556,2.09866483723135,3,2880,0,206,358,174.887152777778,91.4704816792604,153,2879,134.6,30,16282,48943.95,56979.4,45995.63,9598.24038856368,12153.8
"gtmpcmet",2023,7,2976,22.5,26.5,35.8,27.2273857526882,2.94557797391082,5.2,2976,51,100,100,94.3807123655914,9.33376724883313,10,2976,1011,1016,1021,1016.35887096774,2.1141162848893,3,2976,0,1.4,7,1.62143817204301,0.972953960862245,1.3,2976,0,2.9,13.9,3.15100806451613,1.70693858108568,2.5,2976,0,222,359,207.181115591398,66.1168595661461,67.25,2976,238.2,31,24284.9,41103.6,56005,41651.264516129,9005.13785156557,12430.05
"gtmpcmet",2023,8,2976,22.9,28.3,36.4,28.2755040322581,2.77085699475124,4.4,2976,50,99,100,92.5604838709677,10.4118728754338,13,2976,1001,1015,1020,1014.55342741935,3.13577915962262,2,2976,0,1.6,6.7,1.81199596774194,1.14495924758884,1.7,2976,0,3.2,16.6,3.35977822580645,1.98108326649408,2.9,2976,0,183,358,176.369623655914,75.975602926155,128,2975,95.6,31,21446.7,45884.7,52122.8,43843.1129032258,6888.68414826044,7996
"gtmpcmet",2023,9,2880,17.8,26.6,31.9,26.2466666666667,2.70317940239935,3.5,2880,42,95,100,88.6399305555556,14.1320081144554,21,2880,1010,1015,1021,1015.29305555556,2.04216248560543,3,2880,0,2.2,9.5,2.35961805555556,1.61210400598307,2,2880,0,3.9,14.9,3.96986111111111,2.35629447114526,3.2,2880,0,106,360,137.58125,97.2706429202715,170,2880,42.1,30,8618.3,41252.9,50635.4,36997.5633333333,11456.5162927415,9363.87499999999
"gtmpcmet",2023,10,2969,11.2,23.7,31.6,22.4984169754126,4.05101741570599,5.9,2969,41,88,100,85.2627147187605,15.1335149843471,26,2969,1003,1015,1024,1015.11519029976,4.66992026651924,7,2969,0,2.3,7.3,2.32509262377905,1.38906499117441,2.1,2969,0,4,11.9,3.99383630852139,2.20118636877239,3.5,2969,0,122,360,165.429100707309,113.595643064397,215,2969,66.3,31,11727.9,34640.1,41692.8,32371.9774193548,6953.3890402551,8502.90000000001
"gtmpcmet",2023,11,2880,5,19.6,27.2,18.3416666666667,4.39079051354041,5.8,2880,33,83,97,80.6260416666667,13.4253658045806,20,2880,1007,1019,1027,1018.41666666667,4.03424038937661,4,2880,0,2.4,8,2.67208333333333,1.81386879540579,2.6,2880,0,4.1,11.7,4.42645833333333,2.71605954709305,4.3,2880,0,176,360,175.713541666667,127.556056875661,255.25,2880,111.3,30,5700,24223.2,36261.1,21896.9866666667,9624.29940904731,15629.175
"gtmpcmet",2023,12,2976,3.1,16.7,26.8,15.9107862903226,4.47819755758196,5.8,2976,34,85,98,81.4509408602151,13.503324674529,21,2976,996,1021,1031,1020.02889784946,6.32592411384294,9,2976,0,1.9,7.9,2.32627688172043,1.75659383422486,2.5,2976,0,3.5,12.1,4.05416666666667,2.70749897512079,4.3,2976,0,209,360,180.296370967742,111.518389184571,193.25,2976,149.3,31,4978.7,21552.2,29643.6,19703.3096774194,8269.77624124357,16271.45
"gtmpcmet",2024,1,2976,1.6,14.5,28.1,14.4674731182796,5.27087227956744,8.1,2976,27,81,97,77.40625,15.5405227273298,24,2976,1002,1020,1034,1019.64045698925,5.71994267405295,7,2976,0,2.1,6.8,2.21397849462366,1.30848793286821,1.9,2976,0,3.9,12.9,4.03686155913979,2.16341515629219,3.2,2976,0,218.5,360,195.063172043011,106.181161385444,168,2976,106.2,31,5548.6,26521.5,34413.3,23336.5419354839,8706.74908653336,11501.95
"gtmpcmet",2024,2,2784,4.1,14.3,28,14.6141882183908,4.43588288578709,5.5,2784,23,82,97,78.4741379310345,15.0960053532462,21.25,2784,999,1019,1027,1017.31968390805,6.25018810559443,8,2784,0,1.9,9.8,2.34701867816092,1.78090394136669,2.4,2784,0,3.5,14.6,4.04357040229885,2.70489932983641,4,2784,0,226,360,198.248563218391,114.56877859381,166,2784,72.6,29,4683.4,33582.7,41859.3,29911.8172413793,10922.2877450543,16455.7
"gtmpcmet",2024,3,2975,3.8,19,29.9,18.6029915966387,4.36298560248001,4.5,2975,34,82,99,79.6433613445378,14.8580438882939,23,2975,1004,1017,1025,1016.52403361345,4.24802781079852,7,2975,0,2,7.8,2.18057142857143,1.4389641052592,1.9,2975,0,3.7,11.9,3.86198319327731,2.22024298602666,3.2,2975,0,172,360,172.087731092437,99.9793255396742,155,2975,30.7,31,12926.1,35256.8,51446.3,35945.4774193548,10986.8378576279,17386.5
"gtmpcmet",2024,4,2880,9.1,20.9,30.4,20.2927777777778,4.05831877688494,5.825,2880,21,73,97,71.38125,16.4971750978914,24,2880,1003,1019,1026,1018.02743055556,4.54504807027783,5,2880,0,2.3,6.9,2.38166666666667,1.40221776406781,2.2,2880,0,4.3,12.6,4.27559027777778,2.35736369643414,3.7,2880,0,170,360,173.666666666667,79.6052347555503,120,2880,60.6,30,8182,52703.3,57974.3,48088.9166666667,10770.955848279,10368.55
"gtmpcmet",2024,5,2976,17.1,24.8,35.1,24.969186827957,2.96260187894877,3.9,2976,36,77,96,76.7385752688172,12.9582991357071,19,2976,1007,1014,1022,1014.30241935484,2.66453979066089,3,2976,0,2,7.6,2.19230510752688,1.36335150395952,2.1,2976,0,3.8,13.3,3.88797043010753,2.13407483675555,3.3,2976,0,170,358,168.231182795699,82.1003627382985,129,2975,38.2,31,26077,54575.4,62283,50484.8322580645,10685.0931064228,12451.25
"gtmpcmet",2024,6,2880,19.6,27.1,35.2,27.0885069444444,2.37354072679425,3.5,2880,42,77,97,77.5138888888889,11.5794287126063,17,2880,1007,1015,1023,1015.14097222222,3.42054989890498,6,2880,0,2.3,6.5,2.44489583333333,1.40998584370719,2.4,2880,0,4.3,12,4.31340277777778,2.1731957261237,3.6,2880,0,140,359,153.298263888889,74.11868384795,111,2879,144.5,30,29761.4,52693.45,60879.8,50679.9166666667,8642.03541111433,9299.1
"gtmpcmet",2024,7,2976,22.3,27.2,34.3,27.2445900537634,2.69708419587129,4.9,2976,45,84,97,82.8968413978495,10.5145170603065,18,2976,1013,1018,1024,1017.82661290323,2.23377678880558,3,2976,0,1.4,5.5,1.71710349462366,1.22287709134883,1.9,2976,0,2.65,12,3.09721102150538,1.95481451345379,3,2976,0,183,359,181.86189516129,68.7106470751279,104,2974,84,31,22704.4,50137.2,61822.1,47591.4838709677,11145.597677711,12630.25
"gtmpcmet",2024,8,2479,21.4,27.1,35.2,27.3844292053247,2.63327246540274,3.8,2479,44,85,97,83.5728116175877,9.63277729982798,15,2976,1003,1016,1022,1015.61122311828,4.04218033967274,5,2976,0,1.8,7.4,2.03350134408602,1.24711565251764,1.7,2976,0,3.5,13.7,3.75023521505376,2.1717204453047,3,2976,0,185,359,167.496975806452,82.9365090214575,138.25,2975,123,31,12386.8,45955.1,55594,43131.8322580645,10881.4978349609,14238.95
"gtmpcmet",2024,9,2643,21.2,26.3,32.5,26.2085887249338,2.03713955361862,2.7,2643,47,88,99,87.3121452894438,8.89329205094973,13,2880,997,1013,1020,1013.12847222222,3.05401558795213,2,2880,0,2.1,11,2.33857638888889,1.69388538931072,2.6,2880,0,3.8,17.4,4.00923611111111,2.68409659783784,3.8,2880,0,134,360,144.901388888889,97.4128799941852,172.25,2879,427.1,30,10064.5,33511.35,47760.2,33444.96,10511.1784191091,15003.3
"gtmpcmet",2024,10,2863,15.9,23.4,30.7,23.2863429968564,2.99034762189655,3.8,2863,42,83,98,80.1945511701013,12.9250194132841,19,2970,997,1018,1027,1017.91717171717,5.30115693195863,7,2970,0,3,18.8,3.25343434343434,2.36545319142887,3,2970,0,4.9,26.1,5.21380471380471,3.39777303123975,4.3,2970,0,69.5,360,115.613468013468,111.53192478526,189.75,2970,238.1,31,3077.8,34237.3,42377.7,31428.3967741935,10296.0153522769,12905.7
"gtmpcmet",2024,11,2691,4.3,21.9,28.3,20.2172426607209,5.93827043338198,8.9,2691,25,77,98,76.4017094017094,14.6461453387927,20,2869,1008,1017,1024,1017.12547926107,3.19664810208585,5,2869,0,2,7,2.11763680724991,1.33199124979236,1.9,2869,0,3.7,9.9,3.70289299407459,2.12989660536935,3.3,2678,0,171,360,172.306198655713,96.8353622408397,167,1194,18.2,30,9724.9,27929.1,36755.6,27463.2333333333,6586.22366931908,7516
"gtmpcmet",2024,12,2976,3.1,16.3,26.8,15.3296706989247,5.01580259342712,6.6,2976,30,86,99,81.5917338709677,15.3056144655859,24,2976,1010,1022,1031,1022.04233870968,4.59113743701638,6,2976,0,2.2,6.6,2.36505376344086,1.44526879142306,2.1,2976,0,4,13.5,4.0661626344086,2.20676291136736,3.4,2976,0,233,360,204.018481182796,121.057913751479,232,0,,31,7206.9,22649.8,30730,21859.9903225806,7386.71419727585,13560.45
"gtmpcmet",2025,1,2976,-0.4,9.75,27.9,10.4661290322581,5.34976841740048,7.9,2976,25,75,98,74.627688172043,16.114021020328,24.25,2976,1008,1022,1032,1021.5248655914,4.96969504994937,6,2976,0,1.9,8.1,2.23343413978495,1.54637481221813,2,2976,0,3.5,15.4,3.91827956989247,2.44550320242581,3.6,2976,0,261.5,360,221.940524193548,116.631472283366,148,344,,31,5061.3,30343.7,35467.2,25147.0870967742,9943.41479253956,14728.05
"gtmpcmet",2025,2,2685,2.9,16.6,31,16.6139292364991,4.32708772378805,4.9,2685,27,89,99,82.7579143389199,15.0057942648908,22,2685,1009,1020,1031,1019.8852886406,4.31122805823159,5,2685,0,2,8.2,2.10804469273743,1.41710939740075,1.9,2685,0,3.4,12.7,3.62633147113594,2.19554388539129,3.1,2685,0,193,360,172.628305400372,118.043998732074,228,2685,43.1,28,6387.6,32937,44894.9,30674.1571428571,9764.45110749641,14300.65
"gtmpcmet",2025,3,2976,4.8,18.1,29.5,17.3609206989247,4.85045003810952,7.1,2976,23,77,98,73.6172715053764,17.9408652559637,26,2976,1004,1017,1027,1016.68985215054,4.35842595652024,6,2976,0,2.1,7.4,2.31989247311828,1.47909606344709,2.2,2976,0,4,12.7,4.20288978494624,2.5161458554034,3.8,2976,0,194,360,181.815524193548,90.2974984489897,129.5,2975,54.7,31,10489.4,47695.5,53487.7,41933.3,12327.8717439251,9319.75
"gtmpcmet",2025,4,2880,8.6,22.7,31.1,21.9457638888889,3.95892019195833,4.825,2880,33,75,98,74.8326388888889,14.6578830881329,22,2880,1007,1020,1027,1019.28333333333,3.5599758810568,4,2880,0,2.6,7.2,2.55649305555556,1.43350695678759,2.1,2880,0,4.5,11.2,4.44288194444444,2.25752064707959,3.2,2880,0,141,357,160.990972222222,75.2383217459345,108,2879,8.2,30,37960.5,55439.1,60642.9,54737.4366666667,4461.03132226892,3378.225
"gtmpcmet",2025,5,2976,15.8,24.8,35.3,24.9552419354839,3.47285745452225,5.3,2976,30,80.5,98,78.0608198924731,14.5685051297003,22,2976,1009,1015,1021,1015.2436155914,2.49020796244289,3,2976,0,1.7,5.4,1.92584005376344,1.1396096781101,1.7,2976,0,3.4,13.3,3.56851478494624,1.90472211390793,3,2976,0,191.5,358,189.17372311828,66.8515002632301,105,2975,146.5,31,19434.4,50046.1,62870.3,47972.5,11042.1834974791,15524.95
"gtmpcmet",2025,6,2880,17.3,26.2,34.4,26.2920486111111,2.746669201613,4.5,2880,43,86,97,83.209375,10.8299679882059,17,2879,1012,1019,1024,1018.22959360889,2.32648277603774,3,2880,0,1.5,7.4,1.77645833333333,1.21734082259675,1.8,2880,0,3,11.4,3.2675,1.98634081760803,3.2,2880,0,183,360,177.297569444444,66.5290039385266,97,2879,128.8,30,34075.7,45574.2,61261.4,46253.9133333333,8447.78376016081,14093.8
"gtmpcmet",2025,7,2976,21.5,27,35.5,27.4607862903226,2.86730592729471,4.5,2976,50,86,99,83.6730510752688,10.4697223113149,17,2976,1012,1017,1022,1017.15053763441,2.26159452486198,4,2976,0,1.6,6.4,1.85077284946237,1.20056264434936,1.8,2976,0,3.1,9.7,3.35252016129032,1.87493516739815,2.9,2976,0,196,360,189.260080645161,76.6486882532994,100,2976,155.7,31,27738.7,45561.8,59675.8,45048.7322580645,9689.25137659895,15335.05
"gtmpcmet",2025,8,2976,22.2,27.4,34.8,27.592439516129,2.80782698891898,4.7,2976,49,87,100,84.3212365591398,11.946053781806,20,2976,1008,1016,1023,1015.56149193548,2.67831296304263,3,2976,0,1.5,7.3,1.82694892473118,1.23856500000572,1.7,2976,0,3.05,13,3.29442204301075,1.93504151962178,2.9,2976,0,191,360,173.916330645161,91.2603334383061,155,2976,194.7,31,26947.9,41320.2,52162.7,40355.6806451613,7119.47486637506,11243.75
"gtmpcmet",2025,9,2869,18.1,26.3,36.6,26.145765074939,2.63967298104955,3.4,2868,1,79,100,72.9076011157601,25.6213916056786,28,2869,1008,1015,1019,1014.48309515511,2.24372906648453,3,2869,0,2.7,8.1,2.97493900313698,1.99077265705556,3.4,2869,0,4.4,11.9,4.70446148483792,2.8310346052619,4.7,2869,0,59,360,115.042174973858,110.483219563112,209,2868,150.2,30,13365.7,38782.5,66705,38949.8,11674.5295326311,13324.55
"gtmpcmet",2025,10,776,21.6,26.4,28.8,26.3797680412371,1.19005142651005,0.899999999999999,776,5,100,100,90.8775773195876,13.1020495734932,18,776,1010,1017,1020,1016.74871134021,1.78090180538933,2,776,1.1,3.8,6.5,3.73878865979381,0.996369190119617,1.4,776,1.8,6.4,11,6.25747422680412,1.58955325413211,2.1,776,1,86,345,91.2835051546392,57.9781675134198,38,776,16.7,9,16,38611,55112,35844.3333333333,17292.9470015958,14481
"heelcmet",2021,10,1756,18.3,24.15,26.9,23.7608769931663,1.76439012318648,2.4,1756,64,79,98,81.2596810933941,9.04643246871722,15,1756,1013,1018,1021,1017.48519362187,1.54193333968355,2,1756,0,1.2,2.7,1.13405466970387,0.679895890619105,1.2,1756,0,2.3,5.3,2.16030751708428,1.10672212659426,1.8,1480,0,111,147,100.955405405405,34.0845809577402,35,1756,31.9,19,547.1,24945.3,44756.7,27250.1105263158,9668.32146088421,8525.1
"heelcmet",2021,11,2880,18.5,24,27.9,23.5927083333333,2.01817608024297,3,2880,52,83,98,83.5940972222222,9.77862822020423,17,2880,1011,1016,1021,1016.25555555556,1.94433753710198,3,2880,0,0.9,3.5,0.939583333333333,0.705096688932315,1.2,2880,0,1.9,6.4,1.82791666666667,1.1523350954831,1.9,2230,0,109,149,94.0071748878924,43.9449157888436,45.75,2880,52.5,30,12739.2,27090.1,39379.3,26342.0566666667,6467.68676824994,7062.55
"heelcmet",2021,12,2976,14,22.9,28.3,22.7384744623656,1.69102273007589,1.8,2976,60,81,98,81.9889112903226,8.47796221893807,13,2976,1003,1016,1021,1014.98622311828,3.43205037806796,5,2976,0,1.6,4.1,1.44469086021505,0.738223194049335,1.2,2976,0,3,12.7,2.80672043010753,1.2573128063083,1.7,2688,0,124,149,111.229910714286,35.5722212323188,21,2976,404,31,5307.5,19771.3,30135.6,19199.0870967742,6859.88296886285,11247
"heelcmet",2022,1,2976,16,21.5,26.7,21.4954637096774,2.44919666198996,4.3,2976,60,91,99,86.7634408602151,11.194828673564,20,2976,1009,1016,1021,1015.55544354839,2.58377951387264,4,2976,0,0.45,4.9,0.68195564516129,0.638775356192649,0.9,2976,0,1,9.9,1.41754032258065,1.13489560400373,1.6,2013,0,89,149,76.6164927968207,49.4430608741806,94,2976,164.6,31,7043.9,26313.5,37318.8,25991.864516129,7625.39126613834,9085.3
"heelcmet",2022,2,2688,15.5,22.8,26,22.2098958333333,2.27801394075327,3,2688,59,79,99,81.0524553571429,10.2854243000048,18,2688,1012,1017,1021,1016.93898809524,1.7634584350811,2,2688,0,1.2,2.7,1.09497767857143,0.64424456549048,1.1,2688,0,2.2,5.5,2.03999255952381,1.01000038687387,1.7,2236,0,110,148,95.2638640429338,41.5311441866971,51,2688,79.5,28,20537.9,26268.6,37592.3,27302.3214285714,4235.6686142679,4510.675
"heelcmet",2022,3,2976,16.1,23.3,26.8,22.7834341397849,2.30574972244425,2.8,2976,61,79,99,81.2809139784946,9.87088335066045,16,2976,1012,1018,1023,1017.97614247312,2.07014034482148,3,2976,0,1.2,3.3,1.18790322580645,0.745632553327165,1.3,2976,0,2.3,6.3,2.17869623655914,1.1785433740442,2.1,2435,0,111,149,99.7987679671458,36.9656028141692,42,2975,37.5,31,20928.3,35782.8,48846.4,35137.2967741935,6773.0694191769,9820.09999999999
"heelcmet",2022,4,2880,19.8,23.4,26.5,23.5057638888889,1.05908208000435,1.3,2880,63,78,97,78.2159722222222,5.87970367831868,7,2880,1014,1018,1023,1018.51840277778,1.93315028972038,3,2880,0.1,2,3.2,1.87413194444444,0.581407793660389,0.7,2880,0.6,3.4,6.3,3.31840277777778,0.887923032999684,1.1,2845,1,125,146,120.474165202109,17.8888912478718,16,2880,46.4,30,17694,30099.7,51440.2,31631.6266666667,7951.12738412451,11670.75
"heelcmet",2022,5,2206,17.6,23.6,27,23.7667271078876,1.30592887849998,1.4,2206,53,79,98,78.7588395285585,7.55111688902661,7,2976,1014,1018,1023,1018.09005376344,1.82732440592892,2,2976,0,1.7,3.3,1.60547715053763,0.645366346992673,0.8,2976,0,3.1,7.4,2.96115591397849,1.04275807899671,1.3,2735,0,127,149,115.756489945155,30.2038903101835,16,2976,91.2,31,14144.2,35945.3,55219.7,37213.4548387097,11955.156916657,19793.1
"heelcmet",2022,6,2880,18.8,24.5,27.8,24.4908680555556,1.67369467003701,1.9,2880,63,78,98,79.1902777777778,7.16053519303581,9,2880,1015,1018,1021,1017.70520833333,1.32136133910003,1,2880,0,1.6,3.1,1.5153125,0.649822889475815,0.9,2880,0,2.8,5.8,2.69708333333333,0.981392617284316,1.2,2706,0,120,147,112.784183296378,25.4790694648177,25.75,2880,32.1,30,27348.4,40554.95,53420.7,40792.9466666667,9153.62710769412,17846.1
"heelcmet",2022,7,2976,20.3,24.9,28.3,24.9530577956989,1.19473806757126,1.5,2976,63,79,97,79.6656586021505,5.84708015358092,7,2976,1016,1019,1022,1018.67741935484,1.09886459058983,1,2976,0,1.9,3.2,1.85745967741935,0.558291028338377,0.6,2976,0,3.4,6.2,3.26377688172043,0.847865366641072,1,2924,0,116,146,114.124829001368,16.3449330980474,17,2976,67.7,31,18628.4,34747.5,54732.9,36535.5967741935,9774.07223254408,14846.6
"heelcmet",2022,8,2976,20.6,25.6,29,25.4634744623656,1.74090285414865,2.1,2976,63,78,99,79.9700940860215,8.33242806368726,9,2976,1013,1017,1021,1016.57426075269,1.62931014670935,3,2976,0,1.5,2.9,1.38188844086022,0.651667231408448,1,2976,0,2.6,5.7,2.47869623655914,0.994710268428412,1.3,2682,0,116,149,109.170022371365,28.6588473241861,28,2976,66.7,31,25531.3,40854.4,56900.3,41345.1387096774,8864.47365155531,14078.7
"heelcmet",2022,9,2879,21.1,25.6,28.9,25.4076068079194,1.82105508700832,2.6,2879,66,79,99,82.0003473428274,8.72399341086924,15,2880,1011,1016,1023,1015.47638888889,1.66115274074383,3,2880,0,1.3,3,1.18583333333333,0.632445097200192,1.1,2880,0,2.4,5.1,2.18454861111111,0.956595795994142,1.5,2463,0,114,147,105.185140073082,32.0422876058326,32,2880,111.1,30,22985.5,37314.4,49560.1,36910.4,8079.31551940317,13744.375
"heelcmet",2022,10,2976,18.6,24.9,30.5,24.4082325268817,2.22622477313836,3.625,2976,55,85,100,86.0631720430108,9.62696010653125,19,2976,1011,1015,1021,1015.50772849462,1.86031733487277,3,2976,0,0.9,2.8,0.929670698924731,0.708149458963455,1.3,2976,0,1.8,6.2,1.81162634408602,1.16439008862391,2.1,2303,0,100,147,85.1480677377334,44.506242345199,53,2976,175.8,31,10235.7,26193.1,44703.3,27114.8258064516,8139.2153283949,12792.45
"heelcmet",2022,11,2880,17.2,24.4,28,24.0424305555556,1.96245012291502,2.6,2880,56,79,100,79.8076388888889,9.23686664589165,11,2880,1013,1018,1022,1017.73263888889,1.88116308575525,3,2880,0,1.6,3.8,1.49239583333333,0.833878742872855,1.3,2880,0,2.9,6.5,2.71072916666667,1.30973569698373,1.8,2566,0,108,148,99.574824629774,33.8058851219372,40,2880,42.6,30,9919,24640.9,31436.7,24183.4766666667,5503.97535928747,6614.225
"heelcmet",2022,12,2976,16.4,23.6,27.4,22.9186155913978,2.3435625180579,3.5,2976,57,80,100,82.6824596774194,10.3864314266203,19,2976,999,1015,1023,1014.75067204301,4.58330909248787,5,2976,0,1.1,4.3,1.13726478494624,0.850181856047728,1.5,2976,0,2.2,10,2.32264784946237,1.61031481184868,2.6,1396,0,121,146,103.335243553009,40.3865649439181,33,2976,125.4,31,8384.6,21541.6,31094,21822.9806451613,5114.52198570693,6188.55
"heelcmet",2023,1,2974,15.6,21.5,27.8,21.689677202421,2.60589470527358,4.2,2974,55,89,100,86.0820443846671,12.0517995855097,21,2974,1010,1017,1022,1017.27404169469,2.230393968541,3,2974,0,0.6,3.8,0.835406859448554,0.752227694544665,1.2,2974,0,1.3,8,1.68903833221251,1.31772600833434,1.9,0,,,,,,,2974,151.1,31,6676.5,27992.7,34299.8,25478.2161290323,7817.20708160729,9889.15
"heelcmet",2023,2,2672,17.2,22.9,26.2,22.6159431137725,1.62606078884304,1.7,2672,56,80,100,81.9670658682635,9.78620392539109,14,2672,1009,1018,1023,1018.05688622754,3.07142926968408,5,2672,0,2.1,3.8,1.80662425149701,1.00326176221113,1.6,2672,0,3.7,7.2,3.28158682634731,1.62506044259981,2.325,46,,,,,,,2671,193.7,28,6804.4,24632.5,34164.9,23365.1821428571,8190.54003488187,10936
"heelcmet",2023,3,2973,15.1,23.3,29,23.0710057181298,2.58200110539181,3.5,2973,40,77,96,77.1927346115035,11.3799924052054,18,2973,1005,1015,1024,1015.06626303397,3.4237486137405,4,2973,0,1.1,4.1,1.20181634712412,0.918328802743345,1.4,2973,0,2.4,12.1,2.63326606121763,1.94945897751884,2.6,2420,0,78,149,81.3797520661157,40.9021862693012,64.25,2973,121,31,20231.6,36308.3,50050.5,34208.7612903226,8317.54571952879,13029.05
"heelcmet",2023,4,2880,18.1,23.4,28.6,23.2809722222222,1.68641850994452,2.3,2880,53,78,96,79.8899305555556,9.03657244409505,16,2880,1007,1017,1021,1016.73680555556,2.49588049695046,4,2880,0,1.4,4,1.34555555555556,0.782027874678116,1.3,2880,0,2.7,9.2,2.51854166666667,1.28697078778584,1.9,2466,0,65,149,62.4444444444444,31.3281324355951,34,2880,266,30,18352.9,28921.7,50376.8,31683.3266666667,9263.55020809436,14779.875
"heelcmet",2023,5,2976,18,23.8,28.1,23.5860215053763,1.90942452456219,2.525,2976,57,75,96,77.9213709677419,9.57180033304153,15,2976,1013,1018,1021,1017.31115591398,1.58521208438788,2,2976,0,1.5,3.5,1.41619623655914,0.807802151789813,1.4,2976,0,2.7,5.9,2.56831317204301,1.25183588637973,1.9,2607,0,62,149,60.4269275028769,27.2169295600624,31,2976,99.4,31,16420.4,36625.9,58427.1,37606.6258064516,10135.3689882499,14065.8
"heelcmet",2023,6,2880,19.1,24.8,27.9,24.7475347222222,1.59868416895999,1.7,2880,62,76,95,76.9006944444444,7.47118113985741,10,2880,1014,1018,1021,1017.81111111111,1.57913237688235,2,2880,0,1.7,3.4,1.580625,0.709793270345177,1,2880,0,2.9,6.1,2.79875,1.05241175905344,1.3,2698,0,60,149,59.9584877687176,20.8319489399585,24,2880,59.2,30,26101.3,40378.9,58231.5,40505.39,8627.81096947939,10757.775
"heelcmet",2023,7,2976,20.8,25.3,28.5,25.4038306451613,1.33313257558369,1.7,2976,59,75,94,76.3182123655914,7.11413914407585,9,2976,1014,1018,1021,1017.76948924731,1.38780639722796,2,2976,0,1.8,3.2,1.72825940860215,0.601357954542285,0.8,2976,0.4,3.1,6.1,3.03155241935484,0.865710419459378,1.1,2901,9,54,145,55.1485694588073,17.8209965912283,25,2976,50.2,31,12593.2,38710.9,58886.3,37843.8741935484,8883.63107327058,8125
"heelcmet",2023,8,2976,21.1,25.8,29.5,25.9162970430108,1.45349414910542,1.9,2976,57,73,94,73.4190188172043,6.70378003326748,7,2976,1013,1017,1022,1017.29502688172,1.9757322989019,3,2976,0,1.8,3.4,1.78497983870968,0.616151950807706,0.8,2976,0.3,3.1,6.3,3.09472446236559,0.905573252503701,1.1,2889,0,56,145,56.3329871928003,17.650850292237,23,2976,34.6,31,18822.3,40400.9,56256.6,40554.6451612903,8614.27139723528,11066.35
